"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"geenvlees_bglsa",0.5219,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.4997
"geenvlees_bglsx",0.5219,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.5984
"geenvlees_bglsz",0.5219,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,2.895
"geenvlees_bgmaa",0.9912,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,3.2633
"geenvlees_bgmax",0.9912,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.3768
"geenvlees_bgmaz",0.9912,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.7177
"geenvlees_bgmqa",0.901,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.968
"geenvlees_bgmqx",0.901,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,3.0712
"geenvlees_bgmqz",0.901,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.3814
"geenvlees_bgmra",0.944,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,3.1085
"geenvlees_bgmrx",0.944,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,3.2168
"geenvlees_bgmrz",0.944,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.5415
"geenvlees_bgmsa",0.8619,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.8397
"geenvlees_bgmsx",0.8619,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.9384
"geenvlees_bgmsz",0.8619,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,3.235
"geenvlees_bgnaa",0.6979,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,2.97
"geenvlees_bgnax",0.6979,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.0835
"geenvlees_bgnaz",0.6979,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.4244
"geenvlees_bgnqa",0.6345,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.7015
"geenvlees_bgnqx",0.6345,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,2.8047
"geenvlees_bgnqz",0.6345,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.1149
"geenvlees_bgnra",0.6647,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,2.8292
"geenvlees_bgnrx",0.6647,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,2.9375
"geenvlees_bgnrz",0.6647,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.2622
"geenvlees_bgnsa",0.6069,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.5847
"geenvlees_bgnsx",0.6069,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.6834
"geenvlees_bgnsz",0.6069,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,2.98
"geenvlees_bhaaa",0.6334,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,2.9055
"geenvlees_bhaax",0.6334,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.019
"geenvlees_bhaaz",0.6334,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.3599
"geenvlees_bhaqa",0.5758,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.6428
"geenvlees_bhaqx",0.5758,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,2.746
"geenvlees_bhaqz",0.5758,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.0562
"geenvlees_bhara",0.6033,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,2.7678
"geenvlees_bharx",0.6033,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,2.8761
"geenvlees_bharz",0.6033,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.2008
"geenvlees_bhasa",0.5508,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.5286
"geenvlees_bhasx",0.5508,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.6273
"geenvlees_bhasz",0.5508,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,2.9239
"geenvlees_bhkaa",0.6334,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,2.9055
"geenvlees_bhkax",0.6334,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.019
"geenvlees_bhkaz",0.6334,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.3599
"geenvlees_bhkqa",0.5758,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.6428
"geenvlees_bhkqx",0.5758,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,2.746
"geenvlees_bhkqz",0.5758,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.0562
"geenvlees_bhkra",0.6033,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,2.7678
"geenvlees_bhkrx",0.6033,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,2.8761
"geenvlees_bhkrz",0.6033,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.2008
"geenvlees_bhksa",0.5508,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.5286
"geenvlees_bhksx",0.5508,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.6273
"geenvlees_bhksz",0.5508,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,2.9239
"geenvlees_bhlaa",0.6334,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,2.9055
"geenvlees_bhlax",0.6334,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.019
"geenvlees_bhlaz",0.6334,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.3599
"geenvlees_bhlqa",0.5758,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.6428
"geenvlees_bhlqx",0.5758,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,2.746
"geenvlees_bhlqz",0.5758,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.0562
"geenvlees_bhlra",0.6033,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,2.7678
"geenvlees_bhlrx",0.6033,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,2.8761
"geenvlees_bhlrz",0.6033,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.2008
"geenvlees_bhlsa",0.5508,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.5286
"geenvlees_bhlsx",0.5508,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.6273
"geenvlees_bhlsz",0.5508,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,2.9239
"geenvlees_bhmaa",1.046,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,3.3181
"geenvlees_bhmax",1.046,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.4316
"geenvlees_bhmaz",1.046,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.7725
"geenvlees_bhmqa",0.9509,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,3.0179
"geenvlees_bhmqx",0.9509,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,3.1211
"geenvlees_bhmqz",0.9509,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.4313
"geenvlees_bhmra",0.9962,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,3.1607
"geenvlees_bhmrx",0.9962,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,3.269
"geenvlees_bhmrz",0.9962,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.5937
"geenvlees_bhmsa",0.9096,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.8874
"geenvlees_bhmsx",0.9096,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.9861
"geenvlees_bhmsz",0.9096,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,3.2827
"geenvlees_bhnaa",0.7366,0,0,0.104,0.2254,0.3105,0.5871,0.3407,0.2082,0.0352,0.461,3.0087
"geenvlees_bhnax",0.7366,0,0,0.1092,0.2366,0.326,0.6165,0.3577,0.2187,0.0369,0.484,3.1222
"geenvlees_bhnaz",0.7366,0,0,0.1248,0.2704,0.3726,0.7045,0.4089,0.2499,0.0422,0.5532,3.4631
"geenvlees_bhnqa",0.6696,0,0,0.0946,0.2049,0.2823,0.5351,0.3097,0.1893,0.032,0.4191,2.7366
"geenvlees_bhnqx",0.6696,0,0,0.0993,0.2151,0.2964,0.5618,0.3252,0.1988,0.0336,0.44,2.8398
"geenvlees_bhnqz",0.6696,0,0,0.1135,0.2459,0.3387,0.6421,0.3717,0.2272,0.0384,0.5029,3.15
"geenvlees_bhnra",0.7015,0,0,0.0991,0.2146,0.2957,0.5598,0.3245,0.1983,0.0335,0.439,2.866
"geenvlees_bhnrx",0.7015,0,0,0.104,0.2254,0.3105,0.5878,0.3407,0.2082,0.0352,0.461,2.9743
"geenvlees_bhnrz",0.7015,0,0,0.1189,0.2576,0.3548,0.6718,0.3894,0.238,0.0402,0.5268,3.299
"geenvlees_bhnsa",0.6405,0,0,0.0905,0.196,0.27,0.5124,0.2963,0.1811,0.0306,0.4009,2.6183
"geenvlees_bhnsx",0.6405,0,0,0.095,0.2058,0.2835,0.538,0.3111,0.1901,0.0321,0.4209,2.717
"geenvlees_bhnsz",0.6405,0,0,0.1085,0.2352,0.324,0.6149,0.3555,0.2173,0.0367,0.481,3.0136
"geenvlees_caaaa",0.6351,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.861
"geenvlees_caaax",0.6351,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9724
"geenvlees_caaaz",0.6351,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.3063
"geenvlees_caaqa",0.5774,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.6023
"geenvlees_caaqx",0.5774,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.7036
"geenvlees_caaqz",0.5774,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.0073
"geenvlees_caara",0.6048,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.7255
"geenvlees_caarx",0.6048,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.8314
"geenvlees_caarz",0.6048,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1495
"geenvlees_caasa",0.5523,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4897
"geenvlees_caasx",0.5523,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.5866
"geenvlees_caasz",0.5523,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8772
"geenvlees_cakaa",0.6351,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.861
"geenvlees_cakax",0.6351,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9724
"geenvlees_cakaz",0.6351,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.3063
"geenvlees_cakqa",0.5774,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.6023
"geenvlees_cakqx",0.5774,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.7036
"geenvlees_cakqz",0.5774,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.0073
"geenvlees_cakra",0.6048,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.7255
"geenvlees_cakrx",0.6048,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.8314
"geenvlees_cakrz",0.6048,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1495
"geenvlees_caksa",0.5523,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4897
"geenvlees_caksx",0.5523,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.5866
"geenvlees_caksz",0.5523,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8772
"geenvlees_calaa",0.6351,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.861
"geenvlees_calax",0.6351,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9724
"geenvlees_calaz",0.6351,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.3063
"geenvlees_calqa",0.5774,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.6023
"geenvlees_calqx",0.5774,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.7036
"geenvlees_calqz",0.5774,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.0073
"geenvlees_calra",0.6048,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.7255
"geenvlees_calrx",0.6048,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.8314
"geenvlees_calrz",0.6048,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1495
"geenvlees_calsa",0.5523,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4897
"geenvlees_calsx",0.5523,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.5866
"geenvlees_calsz",0.5523,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8772
"geenvlees_camaa",1.0487,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,3.2746
"geenvlees_camax",1.0487,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,3.386
"geenvlees_camaz",1.0487,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.7199
"geenvlees_camqa",0.9534,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.9783
"geenvlees_camqx",0.9534,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,3.0796
"geenvlees_camqz",0.9534,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.3833
"geenvlees_camra",0.9988,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,3.1195
"geenvlees_camrx",0.9988,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,3.2254
"geenvlees_camrz",0.9988,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.5435
"geenvlees_camsa",0.912,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.8494
"geenvlees_camsx",0.912,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.9463
"geenvlees_camsz",0.912,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,3.2369
"geenvlees_canaa",0.7385,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.9644
"geenvlees_canax",0.7385,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,3.0758
"geenvlees_canaz",0.7385,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.4097
"geenvlees_canqa",0.6714,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.6963
"geenvlees_canqx",0.6714,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.7976
"geenvlees_canqz",0.6714,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.1013
"geenvlees_canra",0.7033,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.824
"geenvlees_canrx",0.7033,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.9299
"geenvlees_canrz",0.7033,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.248
"geenvlees_cansa",0.6422,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.5796
"geenvlees_cansx",0.6422,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.6765
"geenvlees_cansz",0.6422,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.9671
"geenvlees_cfaaa",0.5988,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.8247
"geenvlees_cfaax",0.5988,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9361
"geenvlees_cfaaz",0.5988,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.27
"geenvlees_cfaqa",0.5443,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.5692
"geenvlees_cfaqx",0.5443,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.6705
"geenvlees_cfaqz",0.5443,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,2.9742
"geenvlees_cfara",0.5702,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.6909
"geenvlees_cfarx",0.5702,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.7968
"geenvlees_cfarz",0.5702,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1149
"geenvlees_cfasa",0.5207,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4581
"geenvlees_cfasx",0.5207,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.555
"geenvlees_cfasz",0.5207,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8456
"geenvlees_cfkaa",0.5988,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.8247
"geenvlees_cfkax",0.5988,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9361
"geenvlees_cfkaz",0.5988,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.27
"geenvlees_cfkqa",0.5443,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.5692
"geenvlees_cfkqx",0.5443,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.6705
"geenvlees_cfkqz",0.5443,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,2.9742
"geenvlees_cfkra",0.5702,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.6909
"geenvlees_cfkrx",0.5702,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.7968
"geenvlees_cfkrz",0.5702,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1149
"geenvlees_cfksa",0.5207,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4581
"geenvlees_cfksx",0.5207,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.555
"geenvlees_cfksz",0.5207,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8456
"geenvlees_cflaa",0.5988,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.8247
"geenvlees_cflax",0.5988,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9361
"geenvlees_cflaz",0.5988,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.27
"geenvlees_cflqa",0.5443,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.5692
"geenvlees_cflqx",0.5443,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.6705
"geenvlees_cflqz",0.5443,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,2.9742
"geenvlees_cflra",0.5702,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.6909
"geenvlees_cflrx",0.5702,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.7968
"geenvlees_cflrz",0.5702,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.1149
"geenvlees_cflsa",0.5207,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.4581
"geenvlees_cflsx",0.5207,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.555
"geenvlees_cflsz",0.5207,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.8456
"geenvlees_cfmaa",0.9887,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,3.2146
"geenvlees_cfmax",0.9887,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,3.326
"geenvlees_cfmaz",0.9887,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.6599
"geenvlees_cfmqa",0.8989,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.9238
"geenvlees_cfmqx",0.8989,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,3.0251
"geenvlees_cfmqz",0.8989,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.3288
"geenvlees_cfmra",0.9417,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,3.0624
"geenvlees_cfmrx",0.9417,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,3.1683
"geenvlees_cfmrz",0.9417,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.4864
"geenvlees_cfmsa",0.8598,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.7972
"geenvlees_cfmsx",0.8598,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.8941
"geenvlees_cfmsz",0.8598,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,3.1847
"geenvlees_cfnaa",0.6963,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.9222
"geenvlees_cfnax",0.6963,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,3.0336
"geenvlees_cfnaz",0.6963,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.3675
"geenvlees_cfnqa",0.633,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.6579
"geenvlees_cfnqx",0.633,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.7592
"geenvlees_cfnqz",0.633,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,3.0629
"geenvlees_cfnra",0.6631,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.7838
"geenvlees_cfnrx",0.6631,0,0,0.1015,0.2191,0.3046,0.5789,0.332,0.2042,0.0341,0.4522,2.8897
"geenvlees_cfnrz",0.6631,0,0,0.116,0.2504,0.3481,0.6616,0.3794,0.2334,0.039,0.5168,3.2078
"geenvlees_cfnsa",0.6054,0,0,0.0883,0.1905,0.2648,0.5046,0.2887,0.1776,0.0297,0.3932,2.5428
"geenvlees_cfnsx",0.6054,0,0,0.0927,0.2001,0.2781,0.5298,0.3031,0.1865,0.0311,0.4129,2.6397
"geenvlees_cfnsz",0.6054,0,0,0.1059,0.2287,0.3178,0.6055,0.3464,0.2131,0.0356,0.4719,2.9303
"geenvlees_cgaaa",0.5843,0,0,0.1015,0.2191,0.3046,0.5782,0.332,0.2042,0.0341,0.4522,2.8102
"geenvlees_cgaax",0.5843,0,0,0.1066,0.2301,0.3198,0.6071,0.3486,0.2145,0.0358,0.4748,2.9216
"geenvlees_cgaaz",0.5843,0,0,0.1218,0.263,0.3655,0.6938,0.3984,0.2451,0.0409,0.5427,3.2555
"geenvlees_cgaqa",0.5312,0,0,0.0923,0.1992,0.2769,0.5269,0.3018,0.1857,0.031,0.4111,2.5561
"geenvlees_cgaqx",0.5312,0,0,0.0969,0.2092,0.2907,0.5532,0.3169,0.195,0.0326,0.4317,2.6574
"geenvlees_cgaqz",0.5312,0,0,0.1108,0.2391,0.3323,0.6323,0.3621,0.2228,0.0372,0.4933,2.9611
"geenvlees_cgara",0.5565,0,0,0.0967,0.2087,0.2901,0.5513,0.3162,0.1945,0.0325,0.4307,2.6772
