"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"geenvlees_cglax",0.5843,0.1936,0.0027,0.1204,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.7637
"geenvlees_cglaz",0.5843,0.1936,0.0027,0.1356,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.045
"geenvlees_cglqa",0.5312,0.1755,0.0024,0.1047,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.4279
"geenvlees_cglqx",0.5312,0.1755,0.0024,0.1093,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.5132
"geenvlees_cglqz",0.5312,0.1755,0.0024,0.1231,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.769
"geenvlees_cglra",0.5565,0.1841,0.0026,0.1097,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.5432
"geenvlees_cglrx",0.5565,0.1841,0.0026,0.1146,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.6325
"geenvlees_cglrz",0.5565,0.1841,0.0026,0.1291,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,2.9006
"geenvlees_cglsa",0.5081,0.1677,0.0023,0.1,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.3227
"geenvlees_cglsx",0.5081,0.1677,0.0023,0.1044,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.4042
"geenvlees_cglsz",0.5081,0.1677,0.0023,0.1177,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.6492
"geenvlees_cgmaa",0.9649,0.3336,0.0036,0.1218,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,3.1978
"geenvlees_cgmax",0.9649,0.3336,0.0036,0.1269,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,3.2917
"geenvlees_cgmaz",0.9649,0.3336,0.0036,0.1421,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.573
"geenvlees_cgmqa",0.8772,0.3026,0.0032,0.1105,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.9076
"geenvlees_cgmqx",0.8772,0.3026,0.0032,0.1151,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.9929
"geenvlees_cgmqz",0.8772,0.3026,0.0032,0.129,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,3.2488
"geenvlees_cgmra",0.919,0.3174,0.0034,0.1159,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,3.046
"geenvlees_cgmrx",0.919,0.3174,0.0034,0.1207,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,3.1352
"geenvlees_cgmrz",0.919,0.3174,0.0034,0.1352,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,3.4033
"geenvlees_cgmsa",0.839,0.2891,0.0031,0.1056,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.7814
"geenvlees_cgmsx",0.839,0.2891,0.0031,0.11,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.8629
"geenvlees_cgmsz",0.839,0.2891,0.0031,0.1233,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,3.1079
"geenvlees_cgnaa",0.6795,0.2286,0.0026,0.1153,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,2.7999
"geenvlees_cgnax",0.6795,0.2286,0.0026,0.1203,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.8937
"geenvlees_cgnaz",0.6795,0.2286,0.0026,0.1356,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.1751
"geenvlees_cgnqa",0.6177,0.2073,0.0023,0.1046,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.546
"geenvlees_cgnqx",0.6177,0.2073,0.0023,0.1092,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.6313
"geenvlees_cgnqz",0.6177,0.2073,0.0023,0.1231,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.8872
"geenvlees_cgnra",0.6471,0.2174,0.0024,0.1097,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.6669
"geenvlees_cgnrx",0.6471,0.2174,0.0024,0.1145,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.7561
"geenvlees_cgnrz",0.6471,0.2174,0.0024,0.129,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,3.0242
"geenvlees_cgnsa",0.5908,0.198,0.0022,0.1,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.4356
"geenvlees_cgnsx",0.5908,0.198,0.0022,0.1044,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.5171
"geenvlees_cgnsz",0.5908,0.198,0.0022,0.1177,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.7621
"geenvlees_chaaa",0.6167,0.2132,0.0024,0.1141,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,2.7203
"geenvlees_chaax",0.6167,0.2132,0.0024,0.1192,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.8142
"geenvlees_chaaz",0.6167,0.2132,0.0024,0.1344,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.0955
"geenvlees_chaqa",0.5606,0.1934,0.0022,0.1036,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.4739
"geenvlees_chaqx",0.5606,0.1934,0.0022,0.1082,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.5592
"geenvlees_chaqz",0.5606,0.1934,0.0022,0.122,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.815
"geenvlees_chara",0.5873,0.2028,0.0023,0.1086,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.5913
"geenvlees_charx",0.5873,0.2028,0.0023,0.1134,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.6805
"geenvlees_charz",0.5873,0.2028,0.0023,0.1279,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,2.9486
"geenvlees_chasa",0.5362,0.1847,0.0021,0.099,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.3666
"geenvlees_chasx",0.5362,0.1847,0.0021,0.1034,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.4481
"geenvlees_chasz",0.5362,0.1847,0.0021,0.1167,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.6931
"geenvlees_chkaa",0.6167,0.2132,0.0025,0.1151,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,2.7214
"geenvlees_chkax",0.6167,0.2132,0.0025,0.1202,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.8153
"geenvlees_chkaz",0.6167,0.2132,0.0025,0.1354,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.0966
"geenvlees_chkqa",0.5606,0.1934,0.0022,0.1045,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.4748
"geenvlees_chkqx",0.5606,0.1934,0.0022,0.1091,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.5601
"geenvlees_chkqz",0.5606,0.1934,0.0022,0.1229,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.8159
"geenvlees_chkra",0.5873,0.2028,0.0023,0.1095,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.5922
"geenvlees_chkrx",0.5873,0.2028,0.0023,0.1144,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.6815
"geenvlees_chkrz",0.5873,0.2028,0.0023,0.1289,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,2.9496
"geenvlees_chksa",0.5362,0.1847,0.0021,0.0999,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.3675
"geenvlees_chksx",0.5362,0.1847,0.0021,0.1043,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.449
"geenvlees_chksz",0.5362,0.1847,0.0021,0.1175,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.6939
"geenvlees_chlaa",0.6167,0.2132,0.0029,0.1165,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,2.7232
"geenvlees_chlax",0.6167,0.2132,0.0029,0.1216,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.8171
"geenvlees_chlaz",0.6167,0.2132,0.0029,0.1368,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.0984
"geenvlees_chlqa",0.5606,0.1934,0.0026,0.1058,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.4765
"geenvlees_chlqx",0.5606,0.1934,0.0026,0.1104,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.5618
"geenvlees_chlqz",0.5606,0.1934,0.0026,0.1242,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.8176
"geenvlees_chlra",0.5873,0.2028,0.0028,0.1109,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.5941
"geenvlees_chlrx",0.5873,0.2028,0.0028,0.1157,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.6833
"geenvlees_chlrz",0.5873,0.2028,0.0028,0.1302,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,2.9514
"geenvlees_chlsa",0.5362,0.1847,0.0025,0.1011,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.3691
"geenvlees_chlsx",0.5362,0.1847,0.0025,0.1055,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.4506
"geenvlees_chlsz",0.5362,0.1847,0.0025,0.1187,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.6955
"geenvlees_chmaa",1.0183,0.3683,0.0039,0.1236,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,3.288
"geenvlees_chmax",1.0183,0.3683,0.0039,0.1287,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,3.3819
"geenvlees_chmaz",1.0183,0.3683,0.0039,0.144,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.6633
"geenvlees_chmqa",0.9257,0.3341,0.0035,0.1121,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.9895
"geenvlees_chmqx",0.9257,0.3341,0.0035,0.1168,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,3.0749
"geenvlees_chmqz",0.9257,0.3341,0.0035,0.1306,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,3.3307
"geenvlees_chmra",0.9698,0.3504,0.0037,0.1176,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,3.1318
"geenvlees_chmrx",0.9698,0.3504,0.0037,0.1225,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,3.2211
"geenvlees_chmrz",0.9698,0.3504,0.0037,0.137,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,3.4892
"geenvlees_chmsa",0.8855,0.3192,0.0034,0.1071,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.8598
"geenvlees_chmsx",0.8855,0.3192,0.0034,0.1116,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.9414
"geenvlees_chmsz",0.8855,0.3192,0.0034,0.1248,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,3.1863
"geenvlees_chnaa",0.7171,0.252,0.0028,0.1165,0.2104,0.3047,0.5774,0.3186,0.2042,0.0341,0.1245,2.8623
"geenvlees_chnax",0.7171,0.252,0.0028,0.1216,0.2209,0.3199,0.6063,0.3346,0.2145,0.0358,0.1307,2.9562
"geenvlees_chnaz",0.7171,0.252,0.0028,0.1368,0.2525,0.3656,0.6929,0.3824,0.2451,0.0409,0.1494,3.2375
"geenvlees_chnqa",0.6519,0.2285,0.0025,0.1057,0.1913,0.277,0.5262,0.2897,0.1857,0.031,0.1132,2.6027
"geenvlees_chnqx",0.6519,0.2285,0.0025,0.1103,0.2008,0.2908,0.5526,0.3042,0.195,0.0326,0.1188,2.688
"geenvlees_chnqz",0.6519,0.2285,0.0025,0.1242,0.2295,0.3324,0.6315,0.3476,0.2228,0.0372,0.1358,2.9439
"geenvlees_chnra",0.6829,0.2397,0.0027,0.1109,0.2004,0.2902,0.5506,0.3035,0.1945,0.0325,0.1186,2.7265
"geenvlees_chnrx",0.6829,0.2397,0.0027,0.1157,0.2104,0.3047,0.5782,0.3186,0.2042,0.0341,0.1245,2.8157
"geenvlees_chnrz",0.6829,0.2397,0.0027,0.1302,0.2405,0.3482,0.6607,0.3642,0.2334,0.039,0.1423,3.0838
"geenvlees_chnsa",0.6235,0.2183,0.0024,0.101,0.183,0.2649,0.504,0.2771,0.1776,0.0297,0.1083,2.4898
"geenvlees_chnsx",0.6235,0.2183,0.0024,0.1055,0.1921,0.2782,0.5292,0.2909,0.1865,0.0311,0.1137,2.5714
"geenvlees_chnsz",0.6235,0.2183,0.0024,0.1187,0.2196,0.3179,0.6048,0.3325,0.2131,0.0356,0.1299,2.8163
"mvdt_aaaaa",0.5059,0.4169,0.186,0.1477,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.836
"mvdt_aaaax",0.5059,0.4169,0.186,0.1507,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.918
"mvdt_aaaaz",0.5059,0.4169,0.186,0.1597,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.1639
"mvdt_aaaqa",0.4599,0.3783,0.1676,0.1332,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.5762
"mvdt_aaaqx",0.4599,0.3783,0.1676,0.1359,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.6507
"mvdt_aaaqz",0.4599,0.3783,0.1676,0.1442,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.8744
"mvdt_aaara",0.4818,0.3967,0.1764,0.1401,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.6997
"mvdt_aaarx",0.4818,0.3967,0.1764,0.143,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.778
"mvdt_aaarz",0.4818,0.3967,0.1764,0.1516,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,3.0125
"mvdt_aaasa",0.4399,0.3615,0.1596,0.1269,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.463
"mvdt_aaasx",0.4399,0.3615,0.1596,0.1295,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.5343
"mvdt_aaasz",0.4399,0.3615,0.1596,0.1374,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.7485
"mvdt_aakaa",0.5059,0.4169,0.1877,0.1546,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.8446
"mvdt_aakax",0.5059,0.4169,0.1877,0.1576,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.9266
"mvdt_aakaz",0.5059,0.4169,0.1877,0.1667,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.1726
"mvdt_aakqa",0.4599,0.3783,0.1691,0.1395,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.584
"mvdt_aakqx",0.4599,0.3783,0.1691,0.1422,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.6585
"mvdt_aakqz",0.4599,0.3783,0.1691,0.1504,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.8821
"mvdt_aakra",0.4818,0.3967,0.178,0.1467,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.7079
"mvdt_aakrx",0.4818,0.3967,0.178,0.1495,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.7861
"mvdt_aakrz",0.4818,0.3967,0.178,0.1581,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,3.0206
"mvdt_aaksa",0.4399,0.3615,0.1611,0.1329,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.4705
"mvdt_aaksx",0.4399,0.3615,0.1611,0.1355,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.5418
"mvdt_aaksz",0.4399,0.3615,0.1611,0.1433,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.7559
"mvdt_aalaa",0.5059,0.4169,0.2234,0.1645,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.8902
"mvdt_aalax",0.5059,0.4169,0.2234,0.1675,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.9722
"mvdt_aalaz",0.5059,0.4169,0.2234,0.1765,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.2181
"mvdt_aalqa",0.4599,0.3783,0.2014,0.1483,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.6251
"mvdt_aalqx",0.4599,0.3783,0.2014,0.151,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.6996
"mvdt_aalqz",0.4599,0.3783,0.2014,0.1592,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.9232
"mvdt_aalra",0.4818,0.3967,0.2119,0.156,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.7511
"mvdt_aalrx",0.4818,0.3967,0.2119,0.1589,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.8294
"mvdt_aalrz",0.4818,0.3967,0.2119,0.1675,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,3.0639
"mvdt_aalsa",0.4399,0.3615,0.1918,0.1413,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.5096
"mvdt_aalsx",0.4399,0.3615,0.1918,0.1439,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.5809
"mvdt_aalsz",0.4399,0.3615,0.1918,0.1517,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.795
"mvdt_aamaa",0.8354,0.7262,0.2978,0.214,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,3.6529
"mvdt_aamax",0.8354,0.7262,0.2978,0.217,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,3.7349
"mvdt_aamaz",0.8354,0.7262,0.2978,0.226,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.9808
"mvdt_aamqa",0.7594,0.6589,0.2684,0.1927,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,3.3166
"mvdt_aamqx",0.7594,0.6589,0.2684,0.1955,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,3.3912
"mvdt_aamqz",0.7594,0.6589,0.2684,0.2037,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,3.6148
"mvdt_aamra",0.7956,0.691,0.2824,0.2028,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,3.4765
"mvdt_aamrx",0.7956,0.691,0.2824,0.2057,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,3.5548
"mvdt_aamrz",0.7956,0.691,0.2824,0.2143,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,3.7893
"mvdt_aamsa",0.7264,0.6297,0.2556,0.1835,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,3.1703
"mvdt_aamsx",0.7264,0.6297,0.2556,0.1861,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,3.2416
"mvdt_aamsz",0.7264,0.6297,0.2556,0.1939,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,3.4557
"mvdt_aanaa",0.5882,0.4942,0.214,0.1642,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,3.0401
"mvdt_aanax",0.5882,0.4942,0.214,0.1672,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,3.1221
"mvdt_aanaz",0.5882,0.4942,0.214,0.1763,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.3681
"mvdt_aanqa",0.5348,0.4484,0.1928,0.1481,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.7613
"mvdt_aanqx",0.5348,0.4484,0.1928,0.1508,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.8358
"mvdt_aanqz",0.5348,0.4484,0.1928,0.159,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,3.0594
"mvdt_aanra",0.5602,0.4702,0.2029,0.1558,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.8938
"mvdt_aanrx",0.5602,0.4702,0.2029,0.1586,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.972
"mvdt_aanrz",0.5602,0.4702,0.2029,0.1672,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,3.2065
"mvdt_aansa",0.5115,0.4285,0.1836,0.1411,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.6398
"mvdt_aansx",0.5115,0.4285,0.1836,0.1437,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.7111
"mvdt_aansz",0.5115,0.4285,0.1836,0.1515,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.9252
"mvdt_afaaa",0.4769,0.3667,0.1694,0.1398,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.7323
"mvdt_afaax",0.4769,0.3667,0.1694,0.1428,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.8143
"mvdt_afaaz",0.4769,0.3667,0.1694,0.1519,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.0603
"mvdt_afaqa",0.4336,0.3326,0.1527,0.1262,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.4823
"mvdt_afaqx",0.4336,0.3326,0.1527,0.1289,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.5568
"mvdt_afaqz",0.4336,0.3326,0.1527,0.1371,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.7804
"mvdt_afara",0.4542,0.3488,0.1607,0.1327,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.6011
"mvdt_afarx",0.4542,0.3488,0.1607,0.1355,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.6793
"mvdt_afarz",0.4542,0.3488,0.1607,0.1441,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,2.9138
"mvdt_afasa",0.4147,0.3178,0.1454,0.1202,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.3732
"mvdt_afasx",0.4147,0.3178,0.1454,0.1229,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.4446
"mvdt_afasz",0.4147,0.3178,0.1454,0.1307,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.6587
"mvdt_afkaa",0.4769,0.3667,0.171,0.1462,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.7403
"mvdt_afkax",0.4769,0.3667,0.171,0.1492,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.8223
"mvdt_afkaz",0.4769,0.3667,0.171,0.1582,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.0682
"mvdt_afkqa",0.4336,0.3326,0.1541,0.1319,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.4894
"mvdt_afkqx",0.4336,0.3326,0.1541,0.1346,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.5639
"mvdt_afkqz",0.4336,0.3326,0.1541,0.1428,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.7875
"mvdt_afkra",0.4542,0.3488,0.1621,0.1387,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.6085
"mvdt_afkrx",0.4542,0.3488,0.1621,0.1415,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.6867
"mvdt_afkrz",0.4542,0.3488,0.1621,0.1501,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,2.9212
"mvdt_afksa",0.4147,0.3178,0.1467,0.1257,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.38
"mvdt_afksx",0.4147,0.3178,0.1467,0.1283,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.4513
"mvdt_afksz",0.4147,0.3178,0.1467,0.1361,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.6654
"mvdt_aflaa",0.4769,0.3667,0.2036,0.1551,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,2.7818
"mvdt_aflax",0.4769,0.3667,0.2036,0.1581,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,2.8638
"mvdt_aflaz",0.4769,0.3667,0.2036,0.1672,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.1098
"mvdt_aflqa",0.4336,0.3326,0.1834,0.1399,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,2.5267
"mvdt_aflqx",0.4336,0.3326,0.1834,0.1427,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,2.6013
"mvdt_aflqz",0.4336,0.3326,0.1834,0.1509,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,2.8249
"mvdt_aflra",0.4542,0.3488,0.193,0.1472,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,2.6479
"mvdt_aflrx",0.4542,0.3488,0.193,0.15,0.2104,0.2163,0.525,0.3845,0.1046,0.0427,0.0966,2.7261
"mvdt_aflrz",0.4542,0.3488,0.193,0.1586,0.2405,0.2472,0.6,0.4394,0.1196,0.0488,0.1105,2.9606
"mvdt_aflsa",0.4147,0.3178,0.1747,0.1333,0.183,0.1881,0.4576,0.3343,0.091,0.0371,0.084,2.4156
"mvdt_aflsx",0.4147,0.3178,0.1747,0.1359,0.1921,0.1975,0.4805,0.351,0.0955,0.039,0.0882,2.4869
"mvdt_aflsz",0.4147,0.3178,0.1747,0.1438,0.2196,0.2257,0.5491,0.4012,0.1092,0.0445,0.1008,2.7011
"mvdt_afmaa",0.7876,0.6371,0.2713,0.2002,0.2104,0.2163,0.5244,0.3845,0.1046,0.0427,0.0966,3.4757
"mvdt_afmax",0.7876,0.6371,0.2713,0.2032,0.221,0.2271,0.5506,0.4037,0.1098,0.0448,0.1015,3.5577
"mvdt_afmaz",0.7876,0.6371,0.2713,0.2122,0.2525,0.2596,0.6293,0.4613,0.1255,0.0512,0.116,3.8036
"mvdt_afmqa",0.716,0.578,0.2445,0.1804,0.1913,0.1967,0.4779,0.3495,0.0951,0.0388,0.0879,3.1561
"mvdt_afmqx",0.716,0.578,0.2445,0.1831,0.2009,0.2065,0.5017,0.367,0.0999,0.0407,0.0923,3.2306
"mvdt_afmqz",0.716,0.578,0.2445,0.1913,0.2296,0.236,0.5734,0.4194,0.1141,0.0465,0.1054,3.4542
"mvdt_afmra",0.7501,0.6061,0.2573,0.1898,0.2004,0.206,0.5,0.3661,0.0996,0.0406,0.092,3.308
